order_id,customer_id,product_id,qty,order_date,status
O28716,C2681,P005,1,2024-04-15,Доставлен
O28717,C1346,P085,1,2024-04-05,Доставлен
O28718,C6505,P119,1,2024-09-21,Доставлен
O28719,C4304,P069,1,2024-06-22,Доставлен
O28720,C0378,P051,1,2024-05-13,Доставлен
O28721,C3809,P040,1,2024-03-16,Доставлен
O28722,C3202,P101,2,2024-06-10,Доставлен
O28723,C6460,P051,1,2024-05-26,Доставлен
O28724,C2001,P037,1,2024-09-18,Доставлен
O28725,C5317,P111,2,2024-08-09,Доставлен
O28726,C8004,P049,1,2024-08-02,Доставлен
O28727,C3773,P053,1,2024-03-12,Доставлен
O28728,C2568,P102,1,2024-04-25,Доставлен
O28729,C2137,P100,2,2024-05-19,Доставлен
O28730,C6253,P042,2,2024-06-28,Доставлен
O28731,C8050,P017,1,2024-10-21,Доставлен
O28732,C2886,P120,2,2024-10-29,Доставлен
O28733,C4307,P023,1,2024-01-17,Доставлен
O28734,C3841,P060,1,2024-09-23,Доставлен
O28735,C4380,P045,1,2024-01-11,Доставлен
O28736,C2675,P102,1,2024-07-12,Доставлен
O28737,C0560,P039,1,2024-05-28,Доставлен
O28738,C4972,P075,1,2024-03-26,Доставлен
O28739,C0705,P005,2,2024-06-03,Доставлен
O28740,C5807,P062,1,2024-03-23,Доставлен
O28741,C3661,P090,1,2024-04-18,Доставлен
O28742,C2818,P021,1,2024-04-05,Доставлен
O28743,C5286,P069,1,2024-05-16,Доставлен
O28744,C4895,P110,1,2024-05-21,Доставлен
O28745,C3195,P041,1,2024-08-10,Доставлен
O28746,C1369,P037,1,2024-06-05,Отменён
O28747,C1766,P013,1,2024-06-30,Доставлен
O28748,C6563,P108,1,2024-04-15,Доставлен
O28749,C4117,P084,1,2024-06-04,Доставлен
O28750,C7273,P117,1,2024-04-20,Доставлен
O28751,C6210,P057,1,2024-05-20,Доставлен
O28752,C7829,P011,1,2024-09-11,Доставлен
O28753,C0341,P064,1,2024-05-13,Доставлен
O28754,C2354,P029,1,2024-10-06,Доставлен
O28755,C8071,P110,1,2024-06-01,Доставлен
O28756,C1082,P003,1,2024-10-06,Доставлен
O28757,C1113,P063,1,2024-08-09,Доставлен
O28758,C7159,P117,1,2024-05-09,Доставлен
O28759,C3098,P106,1,2024-01-13,Доставлен
O28760,C3818,P048,1,2024-07-30,Доставлен
O28761,C4216,P007,3,2024-02-26,Доставлен
O28762,C3531,P055,1,2024-01-13,Доставлен
O28763,C0379,P061,1,2024-02-25,Доставлен
O28764,C2575,P042,2,2024-02-02,Доставлен
O28765,C7186,P015,2,2024-08-14,Доставлен
O28766,C7872,P076,3,2024-10-30,Доставлен
O28767,C1277,P031,2,2024-05-02,Доставлен
O28768,C0845,P099,1,2024-03-02,Возврат
O28769,C7761,P042,1,2024-03-20,Доставлен
O28770,C7654,P045,1,2024-05-29,Отменён
O28771,C7893,P005,1,2024-09-18,Доставлен
O28772,C2148,P057,1,2024-05-16,Доставлен
O28773,C7143,P040,1,2024-03-31,Доставлен
O28774,C5757,P026,1,2024-04-13,Доставлен
O28775,C5484,P063,1,2024-05-11,Доставлен
O28776,C1670,P032,1,2024-08-29,Доставлен
O28777,C0718,P106,1,2024-04-22,Отменён
O28778,C3261,P030,1,2024-10-22,Доставлен
O28779,C2053,P095,1,2024-01-07,Доставлен
O28780,C5086,P002,1,2024-03-05,Доставлен
O28781,C4562,P070,1,2024-01-02,Доставлен
O28782,C6505,P096,1,2024-06-26,Доставлен
O28783,C1421,P021,1,2024-08-28,Доставлен
O28784,C3139,P023,2,2024-02-03,Доставлен
O28785,C4442,P004,2,2024-07-29,Доставлен
O28786,C5623,P057,2,2024-08-01,Доставлен
O28787,C6608,P118,1,2024-04-20,Доставлен
O28788,C2236,P023,2,2024-02-19,Доставлен
O28789,C5329,P107,1,2024-06-06,Доставлен
O28790,C1033,P115,1,2024-01-07,Доставлен
O28791,C3781,P032,1,2024-07-07,Доставлен
O28792,C2503,P088,1,2024-09-20,Доставлен
O28793,C1612,P016,1,2024-02-23,Возврат
O28794,C2431,P119,1,2024-10-28,Доставлен
O28795,C1570,P063,1,2024-07-29,Доставлен
O28796,C5347,P013,1,2024-06-27,Доставлен
O28797,C7606,P018,1,2024-04-21,Доставлен
O28798,C0510,P007,1,2024-06-15,Доставлен
O28799,C3448,P119,2,2024-05-27,Доставлен
O28800,C2593,P065,1,2024-06-09,Доставлен
O28801,C3304,P055,1,2024-08-07,Доставлен
O28802,C1493,P082,1,2024-02-08,Доставлен
O28803,C1868,P055,1,2024-06-06,Доставлен
O28804,C4190,P012,1,2024-04-11,Доставлен
O28805,C7713,P080,1,2024-08-23,Доставлен
O28806,C7952,P089,1,2024-07-01,Возврат
O28807,C1401,P030,1,2024-03-04,Доставлен
O28808,C0397,P090,1,2024-05-20,Доставлен
O28809,C4527,P031,1,2024-04-25,Доставлен
O28810,C8090,P083,1,2024-08-26,Доставлен
O28811,C7274,P081,1,2024-05-23,Доставлен
O28812,C1548,P004,2,2024-05-18,Доставлен
O28813,C0206,P004,1,2024-01-09,Доставлен
O28814,C6285,P105,1,2024-08-09,Доставлен
O28815,C8067,P088,1,2024-09-26,Доставлен
O28816,C1789,P089,1,2024-07-12,Доставлен
O28817,C5826,P080,2,2024-01-15,Доставлен
O28818,C0370,P020,3,2024-01-21,Доставлен
O28819,C5592,P016,1,2024-03-01,Доставлен
O28820,C6771,P061,1,2024-06-12,Доставлен
O28821,C3417,P064,2,2024-10-29,Доставлен
O28822,C2608,P043,1,2024-09-04,Доставлен
O28823,C8118,P021,2,2024-01-10,Доставлен
O28824,C6143,P036,1,2024-03-30,Возврат
O28825,C4636,P061,1,2024-06-19,Доставлен
O28826,C1964,P115,1,2024-03-31,Доставлен
O28827,C3218,P034,2,2024-04-25,Отменён
O28828,C3523,P048,1,2024-02-17,Доставлен
O28829,C7059,P071,1,2024-07-07,Доставлен
O28830,C0714,P031,1,2024-09-18,Возврат
O28831,C5280,P047,1,2024-06-19,Доставлен
O28832,C5715,P114,1,2024-08-12,Доставлен
O28833,C0934,P036,1,2024-08-20,Доставлен
O28834,C5487,P118,1,2024-03-11,Доставлен
O28835,C6117,P047,2,2024-03-05,Доставлен
O28836,C6243,P050,1,2024-01-16,Доставлен
O28837,C2030,P021,1,2024-02-06,Возврат
O28838,C0168,P042,2,2024-05-16,Доставлен
O28839,C4435,P051,1,2024-06-22,Доставлен
O28840,C6298,P059,2,2024-08-25,Доставлен
O28841,C5851,P074,2,2024-05-17,Доставлен
O28842,C2914,P006,1,2024-09-20,Доставлен
O28843,C0948,P039,1,2024-05-27,Доставлен
O28844,C5236,P099,1,2024-03-27,Доставлен
O28845,C0192,P074,1,2024-02-17,Доставлен
O28846,C3864,P052,1,2024-04-14,Доставлен
O28847,C7214,P074,1,2024-05-28,Доставлен
O28848,C4080,P003,1,2024-01-05,Доставлен
O28849,C0012,P114,2,2024-06-04,Доставлен
O28850,C2832,P035,1,2024-09-25,Доставлен
O28851,C5395,P114,1,2024-05-06,Доставлен
O28852,C7554,P074,2,2024-03-10,Доставлен
O28853,C0084,P099,1,2024-03-19,Доставлен
O28854,C5582,P065,1,2024-03-09,Доставлен
O28855,C0732,P055,2,2024-03-23,Доставлен
O28856,C3142,P032,3,2024-08-10,Доставлен
O28857,C2298,P014,1,2024-05-27,Доставлен
O28858,C3685,P045,1,2024-01-13,Доставлен
O28859,C7572,P070,2,2024-09-21,Доставлен
O28860,C2945,P110,2,2024-04-25,Доставлен
O28861,C1561,P036,2,2024-07-03,Доставлен
O28862,C5627,P010,1,2024-03-10,Доставлен
O28863,C6945,P115,2,2024-04-01,Доставлен
O28864,C3185,P086,1,2024-06-13,Доставлен
O28865,C3074,P022,1,2024-09-05,Доставлен
O28866,C7994,P010,1,2024-10-28,Доставлен
O28867,C6872,P084,2,2024-10-27,Доставлен
O28868,C3325,P079,1,2024-03-15,Доставлен
O28869,C0707,P022,1,2024-03-09,Доставлен
O28870,C2078,P030,2,2024-08-14,Доставлен
O28871,C2561,P074,1,2024-06-14,Доставлен
O28872,C1357,P064,1,2024-03-19,Возврат
O28873,C4268,P015,1,2024-09-15,Доставлен
O28874,C5018,P035,2,2024-09-07,Доставлен
O28875,C4060,P024,1,2024-03-28,Доставлен
O28876,C1041,P040,3,2024-04-08,Доставлен
O28877,C5032,P105,1,2024-09-10,Доставлен
O28878,C3639,P100,2,2024-06-04,Доставлен
O28879,C5048,P031,2,2024-01-07,Доставлен
O28880,C5119,P081,1,2024-06-25,Доставлен
O28881,C2924,P025,1,2024-04-26,Доставлен
O28882,C4124,P095,1,2024-02-11,Доставлен
O28883,C3414,P059,1,2024-01-03,Доставлен
O28884,C0160,P011,1,2024-07-19,Доставлен
O28885,C1609,P023,1,2024-06-19,Отменён
O28886,C6174,P074,2,2024-09-23,Доставлен
O28887,C7093,P066,1,2024-08-26,Доставлен
O28888,C1257,P059,2,2024-03-10,Доставлен
O28889,C3379,P012,1,2024-07-12,Доставлен
O28890,C7739,P039,1,2024-03-11,Доставлен
O28891,C2163,P067,1,2024-02-23,Доставлен
O28892,C4325,P038,1,2024-07-14,Доставлен
O28893,C4616,P019,2,2024-09-15,Отменён
O28894,C2056,P086,1,2024-08-27,Доставлен
O28895,C1222,P110,2,2024-08-16,Доставлен
O28896,C2906,P015,1,2024-03-01,Доставлен
O28897,C1717,P105,1,2024-02-01,Доставлен
O28898,C4626,P010,2,2024-10-10,Доставлен
O28899,C4133,P059,1,2024-03-13,Доставлен
O28900,C0499,P027,1,2024-04-12,Доставлен
O28901,C2865,P048,1,2024-04-25,Доставлен
O28902,C7145,P044,2,2024-09-29,Доставлен
O28903,C6211,P085,1,2024-03-18,Доставлен
O28904,C0503,P114,2,2024-03-04,Доставлен
O28905,C7946,P038,1,2024-08-11,Отменён
O28906,C7984,P051,2,2024-03-31,Доставлен
O28907,C3482,P089,2,2024-03-08,Доставлен
O28908,C0962,P112,1,2024-09-07,Возврат
O28909,C4570,P027,1,2024-10-21,Доставлен
O28910,C6211,P101,1,2024-08-13,Доставлен
O28911,C7950,P048,1,2024-01-15,Доставлен
O28912,C1368,P083,1,2024-05-16,Доставлен
O28913,C5627,P023,2,2024-06-04,Доставлен
O28914,C2392,P059,2,2024-05-31,Доставлен
O28915,C2742,P066,2,2024-06-29,Доставлен
O28916,C4626,P106,1,2024-05-12,Доставлен
O28917,C7329,P023,2,2024-03-12,Доставлен
O28918,C5915,P108,1,2024-01-18,Доставлен
O28919,C4291,P079,1,2024-08-26,Доставлен
O28920,C4063,P021,2,2024-07-02,Отменён
O28921,C7637,P044,1,2024-06-05,Доставлен
O28922,C2713,P038,2,2024-10-17,Возврат
O28923,C2321,P098,1,2024-08-03,Доставлен
O28924,C7643,P108,2,2024-05-06,Доставлен
O28925,C2670,P033,2,2024-04-16,Доставлен
O28926,C1439,P094,2,2024-10-26,Доставлен
O28927,C6577,P049,1,2024-05-08,Доставлен
O28928,C1100,P073,2,2024-08-02,Возврат
O28929,C3232,P085,1,2024-04-24,Доставлен
O28930,C8261,P090,1,2024-06-29,Доставлен
O28931,C2165,P085,1,2024-03-31,Доставлен
O28932,C2090,P040,2,2024-03-11,Доставлен
O28933,C1608,P118,2,2024-03-05,Доставлен
O28934,C4717,P004,1,2024-05-17,Доставлен
O28935,C8174,P020,1,2024-03-10,Отменён
O28936,C4883,P112,1,2024-01-08,Доставлен
O28937,C5248,P077,2,2024-02-20,Доставлен
O28938,C1553,P048,1,2024-05-30,Доставлен
O28939,C7796,P085,1,2024-05-05,Доставлен
O28940,C1173,P070,1,2024-03-14,Доставлен
O28941,C7169,P023,1,2024-10-13,Доставлен
O28942,C4592,P022,2,2024-01-15,Доставлен
O28943,C3965,P015,1,2024-10-21,Доставлен
O28944,C0632,P005,1,2024-04-22,Доставлен
O28945,C1461,P051,1,2024-07-08,Доставлен
O28946,C8098,P062,1,2024-05-26,Доставлен
O28947,C0256,P008,1,2024-05-29,Возврат
O28948,C1599,P050,2,2024-08-14,Возврат
O28949,C0218,P025,1,2024-02-02,Доставлен
O28950,C5049,P059,2,2024-10-15,Доставлен
O28951,C3560,P087,1,2024-07-01,Доставлен
O28952,C1988,P074,1,2024-09-06,Доставлен
O28953,C5786,P079,1,2024-10-27,Доставлен
O28954,C3336,P029,1,2024-01-10,Доставлен
O28955,C1581,P035,1,2024-02-18,Доставлен
O28956,C7611,P044,1,2024-08-29,Доставлен
O28957,C2611,P053,1,2024-04-04,Доставлен
O28958,C4264,P025,1,2024-01-09,Доставлен
O28959,C6974,P057,1,2024-08-31,Возврат
O28960,C7126,P079,1,2024-08-09,Отменён
O28961,C6871,P007,1,2024-08-24,Доставлен
O28962,C0031,P115,1,2024-09-11,Доставлен
O28963,C2032,P043,2,2024-08-09,Доставлен
O28964,C6083,P020,2,2024-08-08,Возврат
O28965,C2744,P027,1,2024-01-27,Доставлен
O28966,C6312,P096,1,2024-03-28,Доставлен
O28967,C0146,P089,1,2024-06-05,Доставлен
O28968,C2114,P109,1,2024-02-29,Доставлен
O28969,C6633,P053,1,2024-02-20,Доставлен
O28970,C2378,P093,1,2024-03-26,Доставлен
O28971,C6958,P010,1,2024-08-20,Доставлен
O28972,C6626,P004,1,2024-10-30,Возврат
O28973,C5848,P017,2,2024-06-24,Доставлен
O28974,C7614,P081,1,2024-10-28,Доставлен
O28975,C4834,P100,1,2024-05-12,Доставлен
O28976,C2366,P032,2,2024-06-11,Доставлен
O28977,C4044,P010,1,2024-04-10,Возврат
O28978,C1729,P080,2,2024-03-30,Доставлен
O28979,C0628,P054,1,2024-04-05,Возврат
O28980,C7039,P044,1,2024-08-19,Доставлен
O28981,C7856,P058,1,2024-01-22,Доставлен
O28982,C3515,P006,1,2024-04-28,Возврат
O28983,C0429,P035,1,2024-02-24,Доставлен
O28984,C5365,P056,1,2024-09-27,Доставлен
O28985,C5312,P020,1,2024-05-19,Отменён
O28986,C8058,P115,1,2024-04-15,Возврат
O28987,C5009,P016,3,2024-07-11,Доставлен
O28988,C7422,P017,2,2024-02-09,Доставлен
O28989,C0354,P062,2,2024-07-27,Доставлен
O28990,C1924,P101,2,2024-03-05,Доставлен
O28991,C1379,P006,2,2024-09-18,Доставлен
O28992,C3372,P007,1,2024-04-28,Доставлен
O28993,C2883,P103,1,2024-01-30,Доставлен
O28994,C5084,P010,2,2024-07-16,Доставлен
O28995,C2819,P006,1,2024-10-29,Доставлен
O28996,C0401,P017,1,2024-07-16,Доставлен
O28997,C6152,P117,1,2024-08-31,Доставлен
O28998,C5677,P033,1,2024-01-07,Доставлен
O28999,C8200,P120,2,2024-04-07,Доставлен
O29000,C4539,P064,2,2024-01-13,Доставлен
O29001,C5626,P034,1,2024-01-12,Доставлен
O29002,C1661,P101,1,2024-08-17,Доставлен
O29003,C0990,P025,1,2024-03-17,Доставлен
O29004,C4908,P056,1,2024-10-11,Доставлен
O29005,C4370,P098,2,2024-05-12,Доставлен
O29006,C2815,P024,2,2024-03-16,Доставлен
O29007,C3008,P069,1,2024-08-03,Доставлен
O29008,C5376,P023,1,2024-06-25,Доставлен
O29009,C5094,P097,1,2024-01-30,Доставлен
O29010,C8222,P097,1,2024-02-07,Доставлен
O29011,C7980,P039,2,2024-10-14,Доставлен
O29012,C1495,P012,1,2024-10-23,Доставлен
O29013,C7408,P014,1,2024-08-13,Доставлен
O29014,C7136,P074,1,2024-05-21,Доставлен
O29015,C4281,P116,2,2024-05-06,Доставлен
O29016,C5561,P042,1,2024-04-21,Доставлен
O29017,C2018,P065,1,2024-05-31,Доставлен
O29018,C7490,P028,1,2024-08-24,Доставлен
O29019,C1882,P104,2,2024-01-25,Доставлен
O29020,C1017,P035,1,2024-09-02,Доставлен
O29021,C0834,P009,2,2024-05-16,Доставлен
O29022,C5114,P097,1,2024-07-17,Доставлен
O29023,C0766,P010,1,2024-04-15,Доставлен
O29024,C3474,P116,1,2024-04-11,Доставлен
O29025,C2823,P006,3,2024-09-02,Доставлен
O29026,C1581,P025,2,2024-03-07,Доставлен
O29027,C4364,P119,1,2024-10-05,Доставлен
O29028,C6833,P033,1,2024-01-02,Доставлен
O29029,C5854,P017,1,2024-03-10,Доставлен
O29030,C6600,P075,3,2024-03-11,Доставлен
O29031,C7703,P042,1,2024-10-11,Доставлен
O29032,C4929,P095,1,2024-09-18,Доставлен
O29033,C4348,P095,1,2024-01-14,Доставлен
O29034,C6068,P094,2,2024-02-05,Доставлен
O29035,C6467,P094,3,2024-01-14,Доставлен
O29036,C4552,P049,1,2024-06-02,Доставлен
O29037,C6146,P090,1,2024-10-27,Отменён
O29038,C5502,P096,1,2024-02-10,Доставлен
O29039,C0039,P039,1,2024-04-05,Возврат
O29040,C6529,P082,1,2024-10-18,Доставлен
O29041,C0661,P008,1,2024-06-30,Доставлен
O29042,C2218,P046,3,2024-02-03,Доставлен
O29043,C3759,P097,1,2024-07-20,Доставлен
O29044,C2726,P061,1,2024-02-13,Доставлен
O29045,C1539,P049,1,2024-02-01,Доставлен
O29046,C4847,P116,1,2024-03-27,Доставлен
O29047,C1953,P071,2,2024-07-13,Доставлен
O29048,C7302,P093,1,2024-10-16,Доставлен
O29049,C5162,P078,1,2024-03-04,Доставлен
O29050,C6445,P114,1,2024-01-24,Доставлен
O29051,C6812,P068,1,2024-07-16,Доставлен
O29052,C7167,P055,1,2024-03-25,Доставлен
O29053,C6351,P041,1,2024-07-24,Доставлен
O29054,C0189,P049,1,2024-03-23,Доставлен
O29055,C5497,P029,1,2024-07-12,Доставлен
O29056,C5174,P047,1,2024-10-06,Доставлен
O29057,C6385,P097,2,2024-10-21,Доставлен
O29058,C3281,P049,2,2024-01-05,Доставлен
O29059,C1516,P060,1,2024-06-20,Доставлен
O29060,C6187,P092,2,2024-09-05,Доставлен
O29061,C7815,P043,2,2024-09-12,Доставлен
O29062,C4709,P086,1,2024-01-12,Доставлен
O29063,C3183,P077,1,2024-05-24,Доставлен
O29064,C1291,P086,1,2024-02-08,Доставлен
O29065,C4414,P017,1,2024-07-19,Возврат
O29066,C1715,P076,1,2024-05-05,Доставлен
O29067,C2431,P100,2,2024-02-12,Доставлен
O29068,C4138,P087,2,2024-05-13,Доставлен
O29069,C8233,P023,1,2024-02-06,Возврат
O29070,C1402,P093,1,2024-06-22,Доставлен
O29071,C0112,P118,2,2024-01-07,Доставлен
O29072,C6533,P005,1,2024-01-19,Доставлен
O29073,C3040,P090,1,2024-05-08,Доставлен
O29074,C1462,P025,1,2024-06-22,Доставлен
O29075,C7427,P003,2,2024-07-15,Доставлен
O29076,C0764,P115,1,2024-05-30,Доставлен
O29077,C0107,P080,2,2024-09-27,Доставлен
O29078,C5092,P063,1,2024-07-21,Доставлен
O29079,C3718,P072,2,2024-04-26,Доставлен
O29080,C3636,P051,1,2024-03-29,Доставлен
O29081,C1608,P063,1,2024-07-23,Доставлен
O29082,C3822,P082,1,2024-07-27,Доставлен
O29083,C4528,P114,1,2024-04-16,Доставлен
O29084,C2530,P037,2,2024-04-23,Доставлен
O29085,C3661,P054,2,2024-04-24,Доставлен
O29086,C4652,P050,2,2024-10-19,Доставлен
O29087,C4004,P079,1,2024-04-22,Доставлен
O29088,C2623,P104,1,2024-10-02,Доставлен
O29089,C0307,P016,1,2024-08-25,Доставлен
O29090,C7393,P099,1,2024-01-02,Доставлен
O29091,C7217,P101,1,2024-03-02,Доставлен
O29092,C4412,P063,1,2024-02-08,Доставлен
O29093,C6362,P074,1,2024-01-18,Доставлен
O29094,C1225,P075,3,2024-07-30,Доставлен
O29095,C3266,P020,2,2024-07-12,Доставлен
O29096,C7240,P075,2,2024-07-24,Доставлен
O29097,C4241,P075,1,2024-03-29,Доставлен
O29098,C0848,P086,1,2024-05-05,Отменён
O29099,C5636,P054,1,2024-05-15,Доставлен
O29100,C7715,P003,2,2024-03-15,Доставлен
O29101,C7573,P114,1,2024-09-19,Доставлен
O29102,C0834,P013,1,2024-08-26,Возврат
O29103,C2696,P081,1,2024-09-30,Доставлен
O29104,C3680,P060,1,2024-07-02,Доставлен
O29105,C4902,P089,1,2024-02-14,Доставлен
O29106,C5811,P070,2,2024-06-02,Доставлен
O29107,C0519,P078,1,2024-06-26,Доставлен
O29108,C2426,P021,1,2024-05-28,Доставлен
O29109,C7728,P070,2,2024-07-18,Доставлен
O29110,C3487,P096,2,2024-04-14,Доставлен
O29111,C5250,P101,1,2024-04-27,Доставлен
O29112,C3290,P029,2,2024-09-05,Доставлен
O29113,C2355,P048,1,2024-01-19,Доставлен
O29114,C4001,P100,1,2024-01-02,Доставлен
O29115,C5701,P052,1,2024-03-10,Доставлен
O29116,C3364,P035,1,2024-02-26,Доставлен
O29117,C5002,P038,1,2024-02-09,Доставлен
O29118,C2772,P088,2,2024-07-03,Доставлен
O29119,C0796,P111,2,2024-02-15,Доставлен
O29120,C0992,P037,1,2024-08-26,Доставлен
O29121,C6401,P016,1,2024-04-25,Доставлен
O29122,C4237,P033,1,2024-06-12,Доставлен
O29123,C0406,P099,2,2024-08-09,Доставлен
O29124,C3919,P094,2,2024-09-30,Доставлен
O29125,C2608,P114,2,2024-02-24,Отменён
O29126,C7336,P105,1,2024-08-30,Доставлен
O29127,C1913,P076,1,2024-07-03,Доставлен
O29128,C0149,P052,2,2024-06-28,Возврат
O29129,C2311,P044,1,2024-07-19,Доставлен
O29130,C7193,P027,1,2024-10-23,Доставлен
O29131,C0808,P003,1,2024-08-14,Доставлен
O29132,C4757,P089,2,2024-02-02,Доставлен
O29133,C6286,P105,2,2024-09-03,Доставлен
O29134,C1974,P119,1,2024-08-21,Доставлен
O29135,C7400,P118,1,2024-08-12,Доставлен
O29136,C7756,P056,2,2024-02-23,Доставлен
O29137,C3129,P051,2,2024-08-19,Доставлен
O29138,C7065,P032,1,2024-05-01,Возврат
O29139,C1265,P070,1,2024-01-13,Доставлен
O29140,C4839,P094,1,2024-10-06,Доставлен
O29141,C6333,P048,1,2024-09-05,Доставлен
O29142,C4872,P007,1,2024-03-05,Доставлен
O29143,C5175,P040,1,2024-10-04,Отменён
O29144,C3562,P005,1,2024-07-08,Доставлен
O29145,C4201,P120,2,2024-08-05,Отменён
O29146,C5907,P022,1,2024-07-04,Доставлен
O29147,C4696,P111,1,2024-10-18,Доставлен
O29148,C1071,P115,2,2024-07-05,Доставлен
O29149,C7600,P018,1,2024-04-13,Доставлен
O29150,C3871,P007,1,2024-08-16,Отменён
O29151,C4063,P014,1,2024-10-18,Доставлен
O29152,C2713,P052,3,2024-08-06,Доставлен
O29153,C0331,P016,2,2024-03-08,Доставлен
O29154,C2505,P046,1,2024-06-22,Доставлен
O29155,C0038,P041,1,2024-07-14,Доставлен
O29156,C3381,P109,1,2024-05-30,Доставлен
O29157,C0079,P051,1,2024-04-26,Доставлен
O29158,C1363,P019,1,2024-08-22,Доставлен
O29159,C1414,P023,1,2024-04-28,Доставлен
O29160,C6806,P084,1,2024-05-29,Доставлен
O29161,C5831,P046,1,2024-05-26,Доставлен
O29162,C2791,P073,1,2024-04-04,Доставлен
O29163,C3953,P114,1,2024-06-28,Доставлен
O29164,C5471,P032,2,2024-06-29,Доставлен
O29165,C6609,P104,2,2024-08-20,Доставлен
O29166,C4083,P022,2,2024-07-17,Доставлен
O29167,C1271,P066,2,2024-05-17,Доставлен
O29168,C7183,P103,1,2024-01-14,Доставлен
O29169,C5322,P025,1,2024-08-08,Доставлен
O29170,C6059,P084,1,2024-08-03,Доставлен
O29171,C0805,P093,1,2024-10-02,Отменён
O29172,C5283,P117,1,2024-08-13,Доставлен
O29173,C2777,P018,1,2024-10-05,Доставлен
O29174,C4931,P004,1,2024-09-14,Возврат
O29175,C2041,P049,1,2024-09-02,Доставлен
O29176,C1599,P045,2,2024-08-14,Доставлен
O29177,C8251,P111,1,2024-09-09,Доставлен
O29178,C0048,P037,2,2024-10-28,Доставлен
O29179,C4522,P084,3,2024-01-29,Доставлен
O29180,C1462,P068,1,2024-01-05,Доставлен
O29181,C1727,P071,1,2024-06-29,Доставлен
O29182,C3495,P001,1,2024-10-26,Доставлен
O29183,C2720,P088,2,2024-07-24,Доставлен
O29184,C7857,P106,1,2024-03-02,Доставлен
O29185,C3748,P043,1,2024-07-03,Доставлен
O29186,C5493,P099,3,2024-01-29,Доставлен
O29187,C4573,P113,1,2024-07-19,Доставлен
O29188,C2631,P052,1,2024-07-26,Доставлен
O29189,C6371,P080,2,2024-07-21,Доставлен
O29190,C6641,P060,1,2024-04-12,Доставлен
O29191,C7497,P096,3,2024-05-20,Доставлен
O29192,C3143,P018,1,2024-07-22,Доставлен
O29193,C1856,P047,1,2024-09-18,Доставлен
O29194,C0050,P022,1,2024-02-29,Доставлен
O29195,C6761,P107,1,2024-10-03,Доставлен
O29196,C5892,P076,1,2024-06-23,Доставлен
O29197,C6691,P032,1,2024-10-26,Доставлен
O29198,C7598,P009,2,2024-07-05,Доставлен
O29199,C0548,P043,1,2024-03-28,Доставлен
O29200,C0521,P026,2,2024-01-12,Доставлен
O29201,C5728,P036,2,2024-04-18,Доставлен
O29202,C3963,P101,1,2024-06-18,Доставлен
O29203,C3079,P020,1,2024-07-02,Доставлен
O29204,C4973,P031,1,2024-07-25,Доставлен
O29205,C1007,P113,1,2024-06-26,Доставлен
O29206,C4846,P010,1,2024-05-23,Доставлен
O29207,C1480,P110,1,2024-04-30,Доставлен
O29208,C1291,P017,1,2024-07-05,Доставлен
O29209,C6022,P052,2,2024-10-25,Доставлен
O29210,C7232,P118,3,2024-09-04,Доставлен
O29211,C0855,P111,1,2024-07-21,Доставлен
O29212,C2832,P080,1,2024-08-15,Доставлен
O29213,C7183,P093,2,2024-05-13,Доставлен
O29214,C5913,P033,3,2024-10-21,Доставлен
O29215,C5332,P042,2,2024-08-05,Доставлен
O29216,C1154,P038,1,2024-08-11,Доставлен
O29217,C0622,P107,1,2024-05-15,Доставлен
O29218,C7330,P040,1,2024-09-11,Доставлен
O29219,C2040,P084,1,2024-04-17,Доставлен
O29220,C1064,P086,1,2024-05-26,Доставлен
O29221,C4769,P119,1,2024-07-13,Доставлен
O29222,C1156,P041,1,2024-08-20,Доставлен
O29223,C5441,P094,2,2024-06-13,Доставлен
O29224,C4368,P048,1,2024-02-21,Доставлен
O29225,C6938,P056,1,2024-06-04,Отменён
O29226,C2409,P019,3,2024-05-15,Доставлен
O29227,C8011,P052,1,2024-01-15,Доставлен
O29228,C1089,P073,3,2024-03-24,Отменён
O29229,C5205,P064,1,2024-07-04,Доставлен
O29230,C2797,P017,1,2024-03-30,Доставлен
O29231,C1307,P104,1,2024-04-23,Доставлен
O29232,C7828,P053,2,2024-04-18,Доставлен
O29233,C6215,P100,1,2024-01-21,Доставлен
O29234,C1900,P032,2,2024-10-03,Доставлен
O29235,C7270,P075,2,2024-01-26,Доставлен
O29236,C0144,P114,3,2024-06-14,Доставлен
O29237,C1924,P004,1,2024-10-29,Доставлен
O29238,C7908,P057,1,2024-07-10,Доставлен
O29239,C0899,P019,2,2024-10-28,Доставлен
O29240,C2759,P079,1,2024-03-28,Доставлен
O29241,C4011,P022,1,2024-02-27,Возврат
O29242,C5596,P078,1,2024-03-11,Доставлен
O29243,C4315,P069,1,2024-09-04,Доставлен
O29244,C5062,P115,1,2024-02-18,Возврат
O29245,C6267,P056,1,2024-01-14,Доставлен
O29246,C7065,P065,2,2024-02-13,Доставлен
O29247,C0437,P085,1,2024-09-25,Возврат
O29248,C6795,P107,1,2024-08-16,Доставлен
O29249,C2127,P120,2,2024-02-02,Доставлен
O29250,C1185,P103,2,2024-08-29,Доставлен
O29251,C7733,P083,1,2024-05-20,Доставлен
O29252,C4745,P081,1,2024-03-25,Доставлен
O29253,C2584,P114,1,2024-06-28,Доставлен
O29254,C0336,P014,2,2024-10-08,Доставлен
